p_archivos,ej5-load,ej5-merge,ej6
64,229220677,360509252,179395919
65,222962582,357962483,183887832
66,223422900,415538380,153296024
67,226394020,416470976,176373108
68,212087482,463344656,219402012
69,294439411,534760303,217275763
70,289685607,539044891,262200491
71,290944069,586139012,256623799
72,281282295,477850358,204680718
73,260402107,450209771,207659339
74,253798189,406467170,202189550
75,252676252,459485031,199165612
76,237548992,445850008,184514913
77,226259737,405220056,170824089
78,217810500,412167367,178175723
79,243661655,417500491,169734606
80,227728871,415908532,173249441
81,209946076,348543370,153474543
82,195895535,325247958,152071668
83,194404577,349069761,152615836
84,195033117,356759407,145422924
85,212153481,358267337,157250793
86,198338549,315786602,155949616
87,193155695,318273458,142526140
88,179019832,299124094,110968082
89,183879781,279718322,134096231
90,186519473,303780758,142212356
91,202030237,328009539,138512807
92,197751532,328121160,133025511
93,183613109,309432357,143359247
94,186123116,355705232,154440959
95,200474428,345995412,153902964
96,200697547,319041655,158180629
97,196690879,306675825,148865663
98,185328498,356343057,150161726
99,211537560,388814174,206676486
100,252292105,468106682,161922176
1,575341285,41773313,574784016
2,291933778,254825385,372439104
3,199352754,323300886,268210565
4,128720680,316580469,227305645
5,136227454,313468005,222076135
6,137699738,358273265,212944491
7,140214176,384812552,209992235
8,142260474,317568432,208690821
9,143894957,368320711,175853314
10,127964025,279452897,175300848
11,132383516,340238307,173183406
12,138948554,279618664,170221983
13,146041398,341074517,165871303
14,135373749,343753992,170223436
15,138573358,344004698,190572257
16,163789054,401717618,202062660
17,171448450,397569057,190640001
18,160517793,405515944,200362059
19,169358580,331203326,195632917
20,169232275,338677252,185644691
21,165720428,285818989,166591167
22,148823775,284213368,157468388
23,168410944,348723697,167759808
24,152624158,287515146,159437435
25,167724477,351447676,167818941
26,153925856,287845068,167527331
27,151546297,280212072,148798651
28,152399054,260738872,139403657
29,144247020,260314247,148820791
30,161268832,268087817,147948665
31,174694498,266460075,149678409
32,156254801,263367615,149940577
33,168436521,269064807,146161263
34,172747098,279042111,163097152
35,184997151,350624570,146516284
36,182140787,349142333,166374733
37,184964710,299408408,162716197
38,196585146,321933987,161813547
39,186541260,341170403,161308818
40,182021634,347529456,195769351
41,241629004,468591527,198733399
42,231465599,464756439,213067713
43,244050179,439718806,212866777
44,242271330,458683914,217080298
45,211925030,363277937,189525050
46,223376876,358157137,187637002
47,211041278,413107797,193061022
48,217167428,413931813,183066538
49,209907960,350148506,191204636
50,204240184,335403380,149355401
51,194724333,351699698,159068816
52,185979804,307294916,158910700
53,202831553,310025506,160388536
54,198519739,356774025,161004092
55,207366876,345814928,174294108
56,214603037,353850173,182802270
57,223248835,351311669,182319261
58,212202849,410266224,175820583
59,224284772,358861958,188718098
60,209553497,406811152,180614127
61,205462823,356136759,153471593
62,199358738,356045346,129902473
63,200579921,354427932,155495774
64,203322347,306444964,156557072
65,199606984,353210025,153063911
66,202726506,325530428,140452100
67,183350234,314082691,145893559
68,183169743,321642305,141691149
69,185698588,306073903,137417660
70,180658548,324113705,142197888
71,194769422,321456038,138390942
72,175363550,277965050,134812794
73,195173692,355558829,162453458
74,194012939,355184075,158011931
75,209427385,358637673,157346050
76,200430737,356054849,151500893
77,191059284,356384664,147141261
78,202557864,379586538,204590790
79,242550431,428360177,202855798
80,250440974,471055736,193981603
81,243486286,475273586,211470691
82,238579055,401658784,208347968
83,227911339,363847524,182203485
84,224799447,416387475,189851297
85,243501351,364656069,165130349
86,221478322,414932799,186475899
87,213898640,415560593,170457575
88,202770080,356152174,142088500
89,204579881,359166834,149115934
90,200066554,372127537,157231094
91,193916384,310761224,152367506
92,202935688,314679341,148689573
93,193904657,344445384,164444892
94,222263986,417333472,170171935
95,221131260,416508253,174162795
96,209293575,415005966,167477424
97,215637956,383074281,170533817
98,222038444,374778297,166958637
99,215921454,359254800,142149203
100,204170437,357644203,145230095
1,430487470,32436161,430726693
2,218768546,190899826,286471226
3,147043672,242278219,222249791
4,110048567,282112920,228621448
5,128898707,317496589,221460012
6,137448764,317382071,214478693
7,131172611,321588022,212683319
8,128261021,363152767,208236182
9,148870311,393070727,206757229
10,150933344,353282355,172621251
11,133987308,343330101,170946666
12,137766079,340709947,172190054
13,136896553,343828260,170601333
14,138265504,343951817,172430802
15,141977212,283348862,163526686
16,137128791,291125599,194287743
17,169284591,397905547,198191314
18,166865454,331864470,189231561
19,160535197,331163071,188490676
20,170829455,335242441,187189860
21,170235429,339096705,197472732
22,172452748,555099573,258551081
23,237167785,532437907,255378269
24,230857183,474641635,268300882
25,233638169,575432339,253678958
26,219626339,418613957,206074909
27,204376167,397514324,223540195
28,201456181,452913327,220226849
29,208329831,393564810,219970688
30,217009483,384702234,216538028
31,193408071,408845994,192706298
32,189007408,412704272,192973831
33,201087727,406296129,187902372
34,206857322,349126263,191571833
35,196842254,412368613,189508782
36,192048836,352956352,149276883
37,173259172,296173916,163688494
38,190482987,309822567,156928262
39,192346948,351295708,164309175
40,196358575,344699227,164536148
41,190226457,353325407,153520672
42,188355873,271567510,147620189
43,173782113,322311238,149722520
44,186488484,277479188,145367595
45,187461996,281049606,144803676
46,182862536,277092765,147385288
47,174014212,271068745,149851630
48,168476188,291638327,160830477
49,214187690,356308115,160590807
50,188533522,347296088,155041314
51,190180897,327023817,158153179
52,190059905,307090915,153146768
53,197065095,349760496,161894304
54,202580231,473177893,213812874
55,252879846,461529450,207709272
56,239004569,427020792,210305777
57,238919337,469779591,209597488
58,233593354,393902500,156544388
59,221103670,413818586,181836867
60,214012857,395612556,180948162
61,220862517,351540805,180812409
62,231000222,416224125,174421529
63,219212894,409320163,156688252
64,208265509,326251903,157256146
65,196498153,347312263,154302837
66,198714738,354313065,131883287
67,194523048,357906894,158978271
68,192648030,308161009,158024872
69,214489643,337238945,144166985
70,199756411,272421411,141933204
71,194419229,320039501,140592050
72,183839734,324436503,137900461
73,190453645,276792856,138472354
74,173328802,318003275,139789254
75,170657467,322389577,152640831
76,196908429,310368464,160594825
77,194745462,354592253,151391845
78,198620723,338479716,163001879
79,206705026,356529793,147809740
80,201833717,358429860,144110351
81,197198890,366896274,198978522
82,251315263,475277416,210164068
83,250404945,442305790,208919055
84,237377691,431668274,196407238
85,277522471,485102215,195267619
86,208758014,407725810,179881578
87,216775841,400031217,178225855
88,224442936,415498974,181166126
89,227180600,416953161,181485078
90,236592351,388514406,160266579
91,211799001,362233477,151180983
92,200671201,360035862,143667884
93,214446864,305341392,152526043
94,207722573,314233099,140948796
95,187391389,337497571,144725788
96,217992940,346194566,123236074
97,207634622,332663300,128350744
98,187204866,305837829,130024771
99,186292976,322584667,122847213
100,173291971,322737559,126364895
1,391502262,29390260,389096147
2,197534755,174592883,279620913
3,149255804,242221925,222047027
4,110264920,271420789,191030896
5,118278539,268501849,190244271
6,120023731,275123714,184000016
7,124028090,275283684,180692742
8,121050494,272491707,176434075
9,127814495,316372129,236874870
10,171807264,363577530,229856348
11,180697125,453265336,227202696
12,182721463,373099285,223679233
13,174271118,449682570,229917848
14,186890156,335993421,202036425
15,163366600,401381635,202864446
16,159716629,334475438,199081403
17,164615137,334719496,196232243
18,164966214,331030879,189186905
19,164550925,405730131,185895003
20,154062399,286145545,163360242
21,143478412,287149395,169113632
22,140069702,287645987,164910087
23,155003086,348505677,168621778
24,160353380,345136008,169563359
25,162058199,293912641,166553400
26,168390600,397956470,194858523
27,181915829,378766674,195045086
28,181546955,406971603,195705636
29,188062901,346379048,194712372
30,184404579,403943092,192007794
31,194253767,507536193,277252344
32,254588939,487226120,271868381
33,257839949,571922169,273783194
34,295696775,504116217,275992372
35,250927268,463590256,222145046
36,220960131,395123690,210847019
37,232039919,467602789,212183492
38,236339333,471121527,211694183
39,232642133,443470744,191620058
40,223169359,373052437,189885136
41,211338807,391132476,166074125
42,215834953,390833193,187354707
43,220270408,353458305,186870276
44,218794540,410695472,163250378
45,206178926,356622329,160001991
46,206978633,347091056,161083720
47,194150609,348600288,158782012
48,201387170,339161615,161882040
49,205328960,355284732,160074790
50,184923405,316752165,145508593
51,181441810,315163628,142450570
52,181803305,299436027,140855603
53,176180793,269429106,142566404
54,186861777,314833250,123341296
55,182705119,271901643,142326211
56,200477587,324696675,157110536
57,203216601,310454735,162256488
58,198699292,346816669,160917966
59,194317311,355744485,156926417
60,185347776,332783642,151582268
61,186964647,330183430,144368733
62,197052618,298628064,143449680
63,194511810,315163948,130848593
64,197320513,318234189,139936974
65,191610101,283629307,147135499
66,181312748,273409478,139751568
67,191505062,297224425,144960567
68,172638126,319803246,150271057
69,192891106,349086282,157278479
70,213192269,305726080,155025208
71,194255082,356517488,160877742
72,201974815,356965589,158683336
73,201933603,347481062,154514601
74,203527053,374751421,210473174
75,224960673,473272751,207288795
76,236153743,469581839,215859047
77,235854090,473702990,206514256
78,243134144,450508275,201908417
79,235964936,416451936,185898700
80,226686714,361286411,139181418
81,210357061,363040767,175093384
82,226887339,371384215,176586882
83,219573262,343801225,178712827
84,218602913,410690804,194190783
85,235871140,474465003,193422601
86,252650069,474569138,196568052
87,268873641,478531618,209118425
88,262688352,436470537,176113177
89,220781281,415453304,168728490
90,222400800,424046735,179612485
91,235342874,400169182,176609368
92,243372070,407428488,179938260
93,217578232,332049552,142543758
94,192805166,345454614,154326222
95,189597433,304592252,155826653
96,190069809,313104697,161008551
97,188350087,311709663,149000321
98,202472567,313592242,151296135
99,194428423,342653854,135755253
100,198867368,325531212,103420574
1,390418983,29422615,388593062
2,197744817,174593492,252162846
3,134981311,221639844,202871654
4,99892406,245111337,172873468
5,111556710,251192282,170135400
6,112534853,310120728,185417902
7,120077955,330115464,183879776
8,129255219,333252134,178756020
9,128139819,339665863,174561921
10,124564380,279204643,174465353
11,133025333,336668930,169615576
12,135322070,330376079,231404416
13,180919227,454018606,228878153
14,183279958,373045702,231305056
15,178744278,386214057,226168787
16,178855693,373849657,229416581
17,183922553,421894820,195243719
18,161953601,330977581,197088778
19,168412524,330850386,189747389
20,165841515,331201198,183594687
21,168821420,327984044,192371085
22,168856503,402933352,197324451
23,152829857,290647652,167881775
24,156270643,351339944,157512533
25,154565189,287651181,164492012
26,158723948,287590790,166272983
27,161737564,342655388,166079383
28,161897743,342524473,163477879
29,171894119,404074208,198260824
30,205705351,403569945,192285357
31,192092790,337239228,193421649
32,187272876,412045832,176739823
33,194079530,404923779,189293262
34,205001157,308706376,162178290
35,187677020,331053428,161301950
36,171325821,305747407,165610042
37,198590743,354811287,163203971
38,173855456,334746847,161846617
39,200675020,303709883,162537012
40,197036594,314626239,147934759
41,177223834,314293842,147172316
42,189022473,281342715,146286910
43,183519900,281799488,149010785
44,174548692,307983186,143460282
45,169410594,269146144,141997916
46,181426636,306534044,153690100
47,178430563,355372105,162260280
48,190169399,313274167,159529511
49,196878350,353399930,160707227
50,193807948,345411575,162467823
51,215518741,331152427,158255218
52,192137099,307632441,208909620
53,241393838,459972211,219809143
54,239236406,409038707,215228089
55,243126121,469587270,210906095
56,230036978,409086336,212187490
57,237593800,414458599,181008091
58,225510998,395871760,158534432
59,215848398,357962558,190444929
60,209826938,414151635,183979719
61,218612218,414168798,185738063
62,217485804,413033594,213671912
63,238812618,465644932,202152307
64,245712027,462302353,214356203
65,244502016,473621750,204603024
66,235648430,449507059,181989387
67,226349891,407262706,187003335
68,215047253,416624931,183091949
69,224275439,415368198,171765550
70,228383475,415434534,173328790
71,222566237,378158240,155477891
72,204592054,308953934,152333125
73,201249893,344277112,155821604
74,210447755,349412257,148365015
75,185721746,355716681,155743483
76,194350626,335210261,159840983
77,197113531,411079993,174510369
78,207704364,402662789,177239764
79,219134906,407835022,177740987
80,227394681,363213625,186584449
81,220607319,414768757,175078886
82,204315560,316190798,144560207
83,203608051,307701057,149474931
84,194260177,319015979,150394121
85,193182164,357182194,150169502
86,194203715,326311388,147402252
87,208776286,347746660,146449719
88,217354825,415711253,179173096
89,208001681,404124218,170930610
90,205756602,386774787,185004425
91,232915309,389995898,165110830
92,222663330,419337269,167121908
93,232058199,336095650,158370173
94,195347300,354605799,159523538
95,203330197,318813895,156105930
96,188149571,316279706,146877784
97,186832872,316120858,153530933
98,200004968,358239803,142971524
99,211834499,363227106,162605509
100,215856926,416720922,171099539
1,504217639,35976700,502404116
2,255189349,223623120,327041931
3,174693711,286622337,235449469
4,110868879,271259172,193936860
5,112417019,272074585,187598006
6,116134638,275079612,183697838
7,122753261,329932036,180703232
8,122107624,326685583,176076196
9,128043081,336620167,174627334
10,129273118,380507695,198770788
11,151143218,326275220,200545804
12,160888264,325926195,195345679
13,160260368,401020748,199565454
14,161625348,401194789,192876250
15,160905892,401419665,180516416
16,144412490,283438246,165171266
17,156414571,347145417,163738946
18,146104234,347590700,169043825
19,148071024,347596036,169206995
20,148397112,341207428,169364671
21,151989434,290302319,168924706
22,165299138,406471401,187449527
23,168177828,327908213,185928644
24,172202170,339222306,196967755
25,178883251,399257794,191279874
26,179829201,399354384,194713271
27,180665870,312197343,164920517
28,162302565,297788363,166192045
29,165173341,293218032,165963940
30,178497978,293633791,164443209
31,181177309,345025990,165343683
32,175207660,351491204,167418762
33,179243789,314129666,194905514
34,196547357,404863725,190949743
35,202626093,401789597,192935495
36,210959517,349005074,172182153
37,202762558,345412546,170907808
38,224327153,413507925,160971157
39,188939387,348851899,165651093
40,193700700,312287056,147173720
41,189469894,342129242,160797675
42,193422551,307245607,160510960
43,189450778,354403809,159127534
44,196153752,310189843,187494611
45,214298255,345903336,195907251
46,211138409,352032191,178381146
47,228785430,414898531,190992761
48,216383384,376486308,190329916
49,221883752,353484132,167033784
50,191342984,300335244,149662946
51,197031890,352684275,157974977
52,193553490,348129195,159971948
53,200877789,336274893,160419646
54,195640485,346008281,157085625
55,188345990,370428539,182770565
56,201154474,346390658,178315011
57,216739065,380647730,184071265
58,219036160,414641884,183844807
59,211345237,409754279,180393250
60,224694717,402791321,152767688
61,191344476,339626444,161322443
62,194525800,355915012,152881673
63,197176750,355934089,154363582
64,193318684,354933887,158303588
65,189879716,354678367,154526965
66,203952798,281428911,133901349
67,192773647,324623345,145892925
68,199734179,319693946,143552240
69,182777453,276502380,137459817
70,190038386,322685529,145691000
71,193512453,285790655,129966015
72,199744578,329541319,158885339
73,199871679,338850432,156090040
74,198706975,346540870,156168487
75,193116435,356347357,153975440
76,208782006,352790206,156457180
77,191230406,356783501,156481487
78,203154071,459195872,207679612
79,239338922,475528439,203667315
80,243476415,430478251,202151374
81,254160179,447375966,201315416
82,232591955,470161629,149972302
83,234345980,417600754,176524932
84,243181331,364910437,171578341
85,240808589,400765775,176758565
86,231199676,415777935,180175815
87,222521811,403835586,155112435
88,201525773,307499372,150253700
89,196679324,308864840,162262056
90,206767718,328930257,146050227
91,189096151,343632120,157076409
92,206676796,328429995,144259582
93,210405933,296656264,133996975
94,197160913,308174616,130146365
95,187072378,292040994,121753777
96,180538210,281912447,125451165
97,183838006,323799541,131592861
98,202015241,323997900,130600718
99,179664964,273118981,139936487
100,187948509,319499068,151598487
1,431206896,30802324,430448945
2,218382009,190924353,276185117
3,147083573,246355731,226516695
4,110404270,271231639,196056593
5,109336099,309826471,206869707
6,150080945,430795568,245596298
7,159348552,439866595,241796464
8,166743221,371485365,235415850
9,171317960,380346925,235617462
10,173078052,453441595,209347736
11,153600818,322302228,200208771
12,156474295,397104199,202599979
13,161073144,397075711,192218764
14,158760663,401273310,193361473
15,167966894,401328106,190841024
16,161141033,457013670,219996686
17,189303774,382641569,217416916
18,183404934,459438045,224912733
19,184342397,391408789,215906647
20,198332186,399950061,220814895
21,176872467,405483520,194610216
22,166254970,402129717,191734393
23,174420348,402767584,197899136
24,167993782,331565676,194928092
25,175523828,339158592,196223076
26,175464613,369426753,166516471
27,167328783,300660691,166166927
28,157061174,296752621,167024817
29,169080085,291112431,165631556
30,167311096,351498916,165260099
31,171840889,293852211,165481757
32,176775139,334634986,145466695
33,168476132,311613620,137131026
34,168135607,313917963,146076499
35,169310615,279270199,135126111
36,168231567,272782867,147971611
37,172672295,304759911,143151042
38,172049592,311195871,147418223
39,194871810,350944792,161749697
40,196987953,324877338,160856084
41,187847259,337736203,162459099
42,211788360,349591298,163198904
43,194469631,340201896,161762407
44,202291589,352177248,199806262
45,221330884,463265754,215815869
46,242090957,465196991,214133777
47,227217257,460007586,213758319
48,243633337,459782684,210756320
49,230782406,368907348,163155953
50,224045877,417213153,185794429
51,216203731,357077186,182745518
52,205729033,405199160,188486092
53,224864293,395014956,189834950
54,220067826,332089705,158851120
55,201225784,348266637,153677391
56,188898418,306661346,153659547
57,190361854,346942461,153579830
58,198745330,356330478,161493751
59,198536370,308202917,164437130
60,217540629,395152784,183815508
61,224638538,399365504,183118742
62,224039438,400921804,175901511
63,208870837,357517657,191587489
64,227094331,415093600,184989850
65,191923076,354176960,155747069
66,188914099,318123694,151600085
67,187331111,356075410,157906174
68,204816023,311805024,130355178
69,195977188,320886969,141797595
70,198017438,355281164,152619683
71,219456895,358991630,176552765
72,207593126,410295133,184972164
73,218833881,411580041,182789001
74,206590077,354525646,184567095
75,220303573,415727278,175630573
76,259368030,511732768,249243705
77,289456671,516599438,251314104
78,298346134,528536223,254639241
79,298835998,586697657,197501377
80,227197450,474352682,208366178
81,253942782,465770595,208058137
82,230794542,419168929,205974597
83,243870285,470777511,196730161
84,231865483,366804961,174630756
85,212290074,407434752,178326853
86,224624874,371868284,178813288
87,217142992,407742263,179597222
88,231908449,370352683,166930773
89,213362664,317426199,152294038
90,207933587,374904329,121659700
91,209067360,315788047,145699427
92,199422697,302889353,152344537
93,176829314,355571237,152200861
94,200460446,317628799,163587151
95,197263265,281875297,130780192
96,182668689,323960732,141495737
97,164693014,272564378,123933569
98,201289074,315162989,137120940
99,180597620,316914626,136161967
100,200388073,284609949,133500131
1,389390056,27884833,429881336
2,222100292,190820752,277307899
3,147427535,245364313,226588592
4,112469440,271347772,193087065
5,116903754,268516515,187079722
6,110256404,329203818,184313047
7,120104755,329448200,225793416
8,166577558,444321347,234672844
9,168385429,367748105,232003993
10,171427788,452912166,228904608
11,171389896,453392180,228127243
12,177223510,367823859,200657167
13,159943182,400936053,200622881
14,158739199,401726861,199209063
15,159933072,330439962,191847330
16,167537242,405066269,200564104
17,162380313,327026377,190673339
18,155303805,346892508,167736318
19,156754217,280483121,170041979
20,149610553,289854215,159442715
21,157522524,283671155,161430809
22,149813704,283546538,170061430
23,154443435,287335907,158325975
24,160816488,284456451,140705073
25,144503320,259752026,141314218
26,148253145,263136612,151681895
27,148315162,312839087,150097315
28,148426240,262915355,150075987
29,164650197,319332801,137620131
30,154448998,319160826,150545933
31,161070267,330105294,161655867
32,171110478,296170622,164700491
33,180342789,354574117,162064225
34,183211180,296792213,161702222
35,178635279,302115116,158031764
36,205502035,336968440,161752913
37,182976858,344009729,214396253
38,238141128,463276406,216135235
39,240072197,472110356,196761724
40,234169094,459398254,195462076
41,252950024,442803229,210887056
42,220168485,383597891,188172733
43,216113812,401750559,190257622
44,212834378,393218425,182632795
45,219739984,414175441,189744099
46,212984010,414101321,182965971
47,200516497,313237507,163708311
48,187834720,306034952,164757384
49,204604234,354265779,142956397
50,199298107,351667924,162096290
51,186731025,352317304,164126617
52,199261093,346026076,145895037
53,171849383,320732796,141432081
54,180082466,313333385,145647625
55,194934536,279053589,143180796
56,173312922,274674444,142826429
57,182929886,277024534,123527250
58,183235170,275146342,123914290
59,183109838,357163957,156975481
60,204271095,301026244,154628526
61,196872511,308236514,154525488
62,195383239,304181697,157604770
63,195153521,339687876,161904267
64,200402314,312556934,157176646
65,213616024,474463885,196868355
66,227904198,452533824,181491206
67,239562650,461729747,214768957
68,231854506,456323314,215954945
69,226896367,551142487,318953578
70,303585228,695112114,297880566
71,340776845,713569768,306352393
72,359125129,644308108,216252838
73,261487183,585190917,243926584
74,275590320,505288634,207159720
75,280355209,553883728,259925208
76,283287360,419632412,198746770
77,239751467,411391169,210906452
78,247501346,476902106,202624511
79,235473107,404339538,205917586
80,245048385,436148311,206912827
81,212618809,358808157,165830628
82,227538836,386477374,168108442
83,214116694,355227303,177338547
84,221040674,354964820,178256629
85,206386894,415272898,180619792
86,213220217,356665381,147549615
87,192245034,358218678,145465369
88,202522662,357118998,145659202
89,187384678,308597775,151208536
90,193775620,318679674,155503391
91,188101514,314848282,144921210
92,188052853,325413039,138915823
93,194412416,324006567,138036453
94,200570271,331666630,131767807
95,199941370,310046568,138839275
96,188090848,324210351,125758398
97,184936510,324731329,136722020
98,181924459,253487990,132329365
99,199049226,269475822,134656448
100,192784802,267976266,130892566
1,358456137,27102266,354855223
2,181653470,158453575,229597532
3,125465866,199808283,191010229
4,97040273,223855784,170419935
5,107228296,248660401,169056935
6,102541758,292889024,168095113
7,102186856,280515711,163350224
8,116477575,301207188,160096522
9,115346558,246438131,164353451
10,120117289,251996198,157259085
11,117320532,246535491,154010154
12,119961774,302872477,202953367
13,157220544,401708887,200042796
14,160187715,326730680,204589375
15,166189787,405137016,199520948
16,171121706,327013423,192657774
17,167142759,405777778,240550968
18,220690000,479041381,274687499
19,224963802,511235365,267842542
20,225129056,501151020,274862940
21,225988208,560264385,231933846
22,187190338,460501288,222304604
23,190069530,464645932,228622898
24,198582713,460550910,223853208
25,202704133,460831863,214477011
26,191074440,421800860,180316344
27,177294397,336270423,194599259
28,190726103,340629704,181306923
29,188164677,336734325,193624633
30,196530847,392828729,191122817
31,199639660,404408443,152771930
32,185569924,289996663,166041837
33,169736521,292913899,164423240
34,179355149,296697942,150576919
35,176866002,344052881,165081395
36,173295050,299570141,162863099
37,184601221,299712780,169386866
38,210683702,413792486,194110682
39,212300515,353883597,189780844
40,212397687,349770243,172605777
41,208306595,402815210,195412388
42,217072017,350305546,166239130
43,203114582,317136213,163241796
44,191560532,355522763,160317772
45,193112361,355753479,160754753
46,192763070,307921565,161855615
47,202473811,320245688,163635008
48,192085196,348207987,166673705
49,216929791,352595420,186174588
50,223367459,354993617,183261541
51,212918933,357418904,186887531
52,228652928,414586051,182500985
53,215419457,415091142,177872667
54,198557148,352773942,157106387
55,192645318,356091257,164264611
56,188497691,296911223,161382384
57,201370418,305546864,156679275
58,212304702,357781380,158324423
59,195603733,344930343,148476590
60,185130032,310414850,146900442
61,200398071,326182003,140376149
62,165249728,314820322,148286293
63,185507352,286702499,141596822
64,175915360,271960970,142430379
65,199332271,323129848,138209206
66,198254741,358022153,156924268
67,193367774,345580001,150323223
68,203128090,356553508,152478920
69,204338912,351818757,159684162
70,191635111,308591598,160219256
71,202960211,355947831,175181273
72,242634827,475293914,211493084
73,243979978,475455894,203125206
74,245608015,475012248,212573351
75,229788350,474749286,197055900
76,227883158,360169436,187410968
77,213888082,355604303,185303491
78,230046036,356517908,183822166
79,209101003,406909437,165228762
80,241584409,405581259,175724091
81,215382314,358653680,135237537
82,193741504,341099388,152097323
83,190323981,355780228,147045937
84,186713125,305895012,121059606
85,191341737,356465670,148261262
86,205412768,342912209,153029463
87,212512684,412570673,172301021
88,228320506,415677103,174552383
89,220778070,361387691,177799163
90,227742040,378582000,181806514
91,223952595,421567915,188965433
92,210455165,359807441,146873395
93,201616115,311437069,151712156
94,208181631,357488501,147962164
95,183921745,311932499,152205636
96,214503126,357409602,143215149
97,212507613,312422422,160590714
98,215370154,363140821,153325616
99,230603799,423188010,142428367
100,204943082,375656384,182268555
1,505338333,35968588,506550600
2,256334710,222521058,293793269
3,147210775,246128820,227380952
4,110219239,271334490,193514295
5,117162109,278079587,186710048
6,113307642,314701332,207798952
7,133351873,263175704,195190124
8,128082351,335184160,220947841
9,141869830,395633275,229847184
10,152255278,396802035,205879270
11,154471864,397040096,203039012
12,163432831,398161025,203252219
13,154519979,322643328,196941992
14,155125327,365236449,274933192
15,220735672,567510455,274539909
16,225115664,573811991,287869070
17,221817894,494622780,283247502
18,217786168,448966891,219988969
19,193550779,378976042,212573809
20,184372437,391294594,229378986
21,184158236,378820226,223319286
22,185349300,400433952,223090691
23,190868009,400226516,200863385
24,159217139,335076169,183716738
25,175866401,339267147,197110192
26,181187110,399127391,179219453
27,179822785,395370422,193031322
28,180630681,403136524,166738996
29,158234417,285483559,167936860
30,174055993,352816605,164621404
31,177886996,288690169,151122229
32,174903334,342943425,149744774
33,181010621,294782805,165747300
34,188270880,294564168,162367609
35,168130688,276228270,134383413
36,167176846,266825778,147984356
37,173149249,272370358,149572988
38,189174514,313721875,146224696
39,172995139,317276258,132286067
40,176673734,272181844,143336069
41,178294953,306446327,164300934
42,201701866,357195612,159035689
43,187475311,354943783,159600858
44,205006143,355532213,146309649
45,198700529,345061593,157878628
46,195550787,354886426,141507191
47,195330354,379834386,208212016
48,245208823,439986602,215412303
49,243524843,456682606,210214062
50,242906113,473561102,211548557
51,234669371,413132018,198991419
52,226387422,406066544,185244263
53,210986577,395096819,187804476
54,205617284,362696490,169374970
55,225504625,373164643,187660173
56,212810175,355236663,180364790
57,186530582,353902648,158661929
58,196878604,309864170,151674945
59,189043956,304303878,156745261
60,190000318,311434240,156479637
61,200594078,333528535,161615348
62,180697609,339328982,163815887
63,220652493,350986053,184814804
64,213564465,395812378,179816375
65,218330473,407938892,191117477
66,199142442,412010933,186329165
67,222095035,414267183,174747238
68,190292507,349127569,149324520
69,196010028,357402995,150346189
70,193992185,355950365,160146900
71,190881064,305202113,155876591
72,205991361,356536738,157769640
73,194998905,350150632,137045353
74,194328402,322595903,136892042
75,192367974,324794196,146374284
76,187985868,276361798,130235811
77,185535339,280318148,144083504
78,184334960,284123200,128487025
79,173762881,283919178,139322458
80,185009951,355753791,154082986
81,196775348,351880459,145388223
82,184707727,349160869,149536282
83,195534285,350300744,151914739
84,204679490,344882752,152788238
85,210034521,360439177,194454642
86,241251509,426649082,192711591
87,262001593,474800594,180501223
88,249897394,419977639,209368005
89,238928411,437684315,199186038
90,236109072,389316516,166070893
91,224189643,372752294,186383244
92,207714779,417793477,166195941
93,254364977,420379110,183876370
94,233598260,409343795,176248902
95,214036605,352151610,151320391
96,196361300,356453451,154459361
97,203246996,358786170,160903140
98,209060117,358066829,154521645
99,203683959,340932967,144420786
100,206148324,312395104,165350166
1,502605857,36069149,502252346
2,255446512,223807986,325655086
3,174536649,286287728,258777728
4,129901606,316314275,224445738
5,128488726,318896984,221576230
6,125473528,271827492,183069038
7,121706981,333267647,182117241
8,125407007,269177572,176889150
9,132762608,336407455,174319299
10,130683804,340116509,173662944
11,132375842,343065996,173436569
12,137972791,304307809,195876492
13,160501199,330955020,202074529
14,156540814,326587293,198451881
15,170668117,334268275,192445599
16,163110302,401384130,201341432
17,170192289,338258299,199835366
18,155819180,286781153,170921204
19,145691764,284634213,169895761
20,151487691,293529585,167597573
21,150201163,280572191,160730524
22,152681414,345587838,158714553
23,152789322,348151385,167876686
24,151293546,297723786,198983551
25,175617873,335618876,193369897
26,173338001,335716949,181779527
27,187445164,335743943,190492219
28,183333596,336020981,193863162
29,187236400,406929528,178716663
30,212369442,570399011,273953004
31,264856228,533227983,276168972
32,250547697,570645545,271922858
33,257267152,513631541,245163082
34,233091687,458333445,216965399
35,218782886,415827033,218739478
36,225470253,398827621,214335724
37,216108533,412075066,218920329
38,223103968,431167575,188755013
39,235437909,383511114,188487774
40,213139679,410595004,188771429
41,210178171,403170933,192253923
42,211945667,409679496,187781598
43,221832657,324273355,161275578
44,190132291,303561760,158941610
45,196286252,352156440,162541609
46,195068138,338742671,157524974
47,191911477,307040164,159597496
48,175868110,349029707,157273578
49,200424652,325891230,144476936
50,167578768,314020816,140708190
51,196347751,271724640,129552990
52,177112859,279251005,141563989
53,184972153,322848556,142944544
54,194602061,322632911,143702390
55,191327878,287205214,156080837
56,205794704,301955343,157829541
57,197325532,358517102,158585066
58,190433888,354485778,152575556
59,215113945,350672530,150913739
60,197616775,300700314,155425248
61,202061142,321150008,145229507
