p_archivos,ej5-load,ej5-merge,ej6
89,16773137,18431329,10978832
90,10889932,18499595,10684118
91,10600420,16826606,10296043
92,9602734,15769947,10718258
93,13843794,19780165,10780723
94,14699417,19040565,10928833
95,10336251,17579669,10618339
96,10405816,15370602,10927284
97,10037675,15630237,11206070
98,11369988,16861226,12265891
99,10920863,17701760,11296509
100,10560006,16187110,11014202
1,144384149,14820281,59234069
2,27292545,17533087,17822076
3,11360943,14910737,12798443
4,6781751,15073824,10692671
5,8144776,15335458,10461789
6,7680485,16274010,10292417
7,7958371,16995593,10203513
8,7853162,16302588,10079628
9,8693115,16248039,10211809
10,7947479,16564607,10382474
11,8189170,17639103,10284965
12,8445456,15438271,10413919
13,9443109,16920074,10391021
14,8499889,17670559,10034643
15,9011521,16692290,9992853
16,8080186,15229612,9917895
17,8562165,17449720,9989473
18,7472851,15425797,11046354
19,8066035,15537351,10041206
20,9174186,17678367,10142354
21,10136824,17972728,10220228
22,10757138,17915015,10269810
23,8768251,15590253,10244320
24,9759411,18389889,10788431
25,12317479,18075149,10313526
26,10643686,18193430,10944663
27,11583384,18655069,10839257
28,8687060,15500746,9955274
29,10481896,17967220,11248488
30,9846088,18223059,11224733
31,10145089,16374920,10053597
32,10161477,17447500,11139864
33,11587922,18046876,10121603
34,12544466,17515913,12129190
35,10484533,18372840,10150731
36,11332922,18066523,10402521
37,9281496,15533115,10135017
38,10031977,16869827,11137667
39,10380980,16213591,10535411
40,11205852,17554292,11096701
41,10189986,17336994,10468459
42,9845712,15938874,12067967
43,9687959,17311111,11613828
44,9956514,16227300,11214345
45,9308324,16034153,10022735
46,9583448,16125178,10339760
47,12464376,18671703,11205082
48,12096075,17291263,10493909
49,14889976,18544321,10229469
50,10453781,15664481,11108419
51,9428890,15536794,10320348
52,9758907,17052315,10374851
53,12610709,18357433,10140454
54,12383558,17954788,10435272
55,14725810,19870782,13126347
56,9291222,16310747,12072245
57,9718538,16831669,10851939
58,11242348,18217351,10893256
59,14986201,19663833,12550481
60,9431823,15496522,10358118
61,16575898,20688182,10249826
62,8971494,15912723,29585285
63,8871606,17886115,12270742
64,10644177,17524488,10895582
65,9514163,16156740,12411669
66,12319924,19398591,10565037
67,12655012,17482020,10905633
68,9597124,17410985,12836237
69,14570414,18829659,10231048
70,10962493,17703378,10654571
71,12256155,18092323,10556275
72,12908930,19446595,12182849
73,15578887,19126802,10538547
74,14041676,18883714,11213188
75,9455219,16544437,11494625
76,9798038,16060416,11456344
77,11528512,18853975,11734314
78,12438404,18803091,11072349
79,10707193,17543378,12100725
80,10551253,18155845,10563964
81,11625188,18693605,12512615
82,10194810,16529904,10666876
83,9772506,16702289,12269846
84,9862829,16826186,13910703
85,10923794,17605670,10506398
86,10547998,17219729,10688282
87,10130869,16365422,10883261
88,10881414,16476418,12218257
89,10311018,17192581,11646283
90,11473811,16104786,12606847
91,21521676,20779844,11504642
92,11330114,18439774,10697616
93,11466570,16777525,12516323
94,10625148,18268168,11607408
95,10751990,18034374,10713421
96,10051372,16433711,11458735
97,11155781,18494922,10648946
98,9850730,16501325,11047308
99,17646670,20164248,10856952
100,10271400,18220478,11162469
1,150976337,13425584,66679926
2,29674098,17013383,19288325
3,12586516,15125644,14373856
4,7626126,15411198,11942537
5,7603511,15456215,11830879
6,9260344,16136246,11611576
7,8702899,16682856,11532454
8,8455753,16411898,11535994
9,8940597,17220891,11308174
10,9347154,17772550,11473066
11,10015733,17313507,11341604
12,9483044,17295388,11202360
13,9617290,16139485,11408574
14,10126966,18188096,11372309
15,9475795,16630112,11403173
16,9008919,18304031,11298351
17,10155944,17996639,11208060
18,11163644,17058466,11450679
19,10639299,17125554,11377730
20,11476201,18464234,11205354
21,11061686,18157869,11607390
22,11243085,16930143,11550811
23,11364348,17734050,11623655
24,10734782,18626473,11772219
25,9265750,15828141,11693027
26,10936051,17091071,11265793
27,9755493,18562322,11139466
28,12146447,18193957,11188978
29,11663426,18329892,11618669
30,9979976,15607117,11156758
31,14851545,18584041,11526128
32,9772776,15679116,11255878
33,12271180,18667720,11306108
34,12364185,18924244,11076570
35,10947832,17119234,13466523
36,11969225,18185124,12930116
37,10868669,16890384,11234705
38,11543245,16670188,10868111
39,13240853,19400511,12456695
40,11111595,17435537,11534149
41,11314795,16117420,11432750
42,13714993,20179388,11975636
43,16972785,21850922,11643500
44,11976697,17701918,13338328
45,13752084,18908229,13051525
46,11157412,18917774,12356634
47,14949165,18724649,11555330
48,10678038,16313611,12622450
49,13692013,19441993,11570691
50,11716759,16628268,12205905
51,17398934,19015182,12536398
52,11052248,18640128,13219128
53,13788442,19247761,11907083
54,11502872,18733083,11931134
55,12012222,18111235,11876826
56,13191958,19401100,12105955
57,11758018,18523293,11684409
58,22577619,22198906,11631111
59,15643117,20291318,13114514
60,10668964,17292206,11852412
61,10873985,16989734,13259588
62,10969748,18529515,11750037
63,11363517,19137193,11515131
64,13444380,18492952,11667837
65,10096827,16046331,29842414
66,17836277,21443477,11267952
67,16127264,22976816,13180038
68,11156437,19290042,11641645
69,15374879,21011069,12949288
70,16195176,19527237,10922786
71,19668362,21161067,12023619
72,12498625,19028833,12215621
73,13672771,19640197,12231615
74,16149970,20216208,14290911
75,12483632,17435240,13718806
76,10621051,17687964,12700752
77,18942590,19996236,11874071
78,10540930,18360803,12274524
79,17625530,21656541,11633725
80,15674515,19304876,11807742
81,11323326,16750531,12967754
82,10413948,18635348,13840333
83,11992762,18915595,12586370
84,12102453,19085011,12038719
85,13092973,18051859,11936242
86,17539244,20806668,13570776
87,20608741,21241701,12433676
88,11018133,15819245,12092503
89,12299717,18301185,11659254
90,15286448,18746592,12309286
91,13033550,18178864,12889205
92,10702591,17335794,12014817
93,11020037,18329214,11807794
94,12393661,16872055,12840476
95,11727327,16050086,12262668
96,10629235,17158557,12076755
97,13232140,17699739,11510488
98,14983596,21785068,11602260
99,11438879,17258795,13616143
100,20234470,20395896,12835435
1,144408953,13165517,58013677
2,26299375,14520665,17097581
3,10897099,15001743,12624841
4,6866342,14185120,10679391
5,9855376,15117806,10405475
6,6837908,14532706,10298761
7,8337849,15459350,10078198
8,7705347,16399410,10009724
9,8686228,16081769,10063036
10,7437973,16570441,10131730
11,8235146,16326626,10040757
12,8426558,17206654,10090198
13,8765013,16651188,10195120
14,8779838,16250427,9853038
15,8404078,14381684,10223209
16,8556174,17039345,10104622
17,7704089,14528185,10319243
18,9845570,15731227,10295986
19,8950856,15866981,10241663
20,9684239,16839706,10139118
21,9853244,17297002,9898793
22,10416824,16246427,10233304
23,10270481,17923640,10186226
24,8842943,15733780,10852610
25,11735625,17175876,11508531
26,10011675,18721956,10404380
27,10704971,16677840,10197839
28,10852560,18249332,10112042
29,9242468,14965568,10435949
30,8650218,14999662,10672398
31,12136340,19232318,10428802
32,8762538,15875216,9750503
33,10445725,17408350,9968545
34,8767314,15562114,10217085
35,12243178,18476988,10755707
36,12227307,17954842,9926863
37,9042810,15240860,10563726
38,8721338,17286674,10636349
39,14544992,18592285,11004224
40,10647413,17909485,10719671
41,10321206,15582097,11027906
42,12054798,17879274,11261057
43,14925762,21039334,10066526
44,9687646,18029081,9769714
45,14141664,18157532,10315905
46,13307844,19035212,10163825
47,11179425,16363518,11108525
48,10438147,16154688,10015726
49,9288000,14936935,12004949
50,13790728,17642616,12175265
51,14073494,18788066,11045221
52,10437962,15954714,10521317
53,12111531,16744787,10526620
54,8985129,15712914,11172868
55,9085877,15516743,11043537
56,13955959,18480525,10770106
57,10580253,15622145,11540222
58,14980228,18501529,10796752
59,9984577,15733929,10973124
60,16697513,20450813,10174248
61,9121476,15532957,10384654
62,10677374,15661564,10833192
63,11378182,15255307,28198106
64,14445819,18345013,12117871
65,9281448,16195856,9835930
66,11897542,17892219,10619211
67,10984278,17763920,12492134
68,10987642,16535575,10914969
69,10409912,15734043,11364022
70,9729593,15986578,10024680
71,9703616,17385331,12288013
72,10690494,17127443,11311659
73,16018099,18520279,10460800
74,8890637,16797000,11188526
75,12217393,17495372,10659876
76,14116506,16768439,11190495
77,12513794,17190334,11206185
78,9338821,16891071,10911689
79,9786872,15940067,10277921
80,12247495,16521979,10874632
81,9752059,16639844,10392897
82,13290795,18185896,11637245
83,9972262,17290991,10429210
84,15210210,20191498,10659270
85,12708472,18764442,10733581
86,10589899,17285288,10876044
87,9603104,16430742,10156299
88,14259801,18021144,10689414
89,18189913,20030850,10638844
90,10399066,15639007,11768888
91,12260096,16145460,10970070
92,9814547,15903456,10475082
93,10252049,17303463,11111621
94,17732798,19919261,10838853
95,9537886,17673583,10678502
96,10366946,16675302,10888836
97,12627729,17906064,10642733
98,15221273,17475843,11865494
99,21760788,20530831,12436138
100,9503625,16068264,10692918
1,147873131,13313418,60485951
2,28076321,14106473,18800659
3,12201723,13790367,13114664
4,7402373,14057898,10828756
5,7727139,14153003,10769644
6,8194924,14815682,10483560
7,8173602,14534998,10409500
8,8635589,15618826,10388692
9,9413007,15935500,10285057
10,8392148,15030482,10554948
11,9462093,16433952,10459767
12,9722600,16517408,10315844
13,9377773,14860945,10646369
14,9184616,16169738,10280980
15,8951144,15846062,10368500
16,9345594,15302652,10359811
17,9761942,16620005,10187348
18,9856286,15312925,10630630
19,8927900,14428046,10222287
20,9534782,15159899,10280561
21,9350922,14469105,11374585
22,9204770,14709991,12371937
23,9292168,14334590,11946289
24,12990874,18332911,10967659
25,10860460,16316931,11305395
26,12896143,16534578,11409503
27,13796661,18526271,11088931
28,11381241,17078033,10858340
29,11697732,16937099,11364295
30,8936861,14625526,10798922
31,10063355,16449767,10791846
32,14030393,17521150,12050161
33,15411342,18533932,11343276
34,9680590,14733426,13719951
35,14106959,16756531,11709006
36,12249281,17323028,12325788
37,12557366,18122814,10375847
38,13457900,19494528,11810137
39,10169519,15721893,12500949
40,11466460,17310738,10911165
41,13400951,17051487,11961181
42,10043736,17612736,12052544
43,14232391,17150135,10890186
44,13077327,18300276,12750442
45,10858058,15253099,12510000
46,11118308,15309656,11898994
47,13128364,18178519,12454975
48,10903481,15572887,12683397
49,12121966,16609584,11628429
50,10925907,14830951,10847467
51,15190743,16236998,13099874
52,14464674,18922740,11723338
53,13125802,17540523,10673917
54,13269744,17145901,12275349
55,14650745,18572483,11382407
56,11030744,16051683,14315129
57,10228265,15386159,12471606
58,15398792,18575932,10445575
59,11061853,15660641,11462442
60,15500306,18855952,10841814
61,10167998,16185584,12321874
62,10490115,15227337,12182777
63,13964308,17554188,26833873
64,15296372,16148521,11898228
65,14838582,18080386,10455737
66,10853145,15652305,10993864
67,12154357,17275609,10833129
68,11472624,15453719,11993634
69,11695545,17143877,12105356
70,10485902,16008510,11774798
71,13599386,17588184,12553404
72,18926495,21019872,11967427
73,10484753,14641429,12537452
74,16983688,18619309,12058345
75,11539574,16692112,10812433
76,9877014,16465850,12423776
77,10663794,15659748,11724173
78,11168511,16607809,12589698
79,13707888,17785718,11957218
80,11154195,14855156,12982049
81,11619388,17118481,11308084
82,12825273,17582360,14179030
83,17784628,21046650,11642077
84,10800955,17598662,12211613
85,17493422,20033110,13784240
86,18840295,18367773,14464709
87,10736893,17165207,12773220
88,11087405,17377221,12180620
89,10001329,17249819,11059923
90,10864523,15710979,11456862
91,12003783,16994680,11522783
92,18342783,18266093,14205099
93,19118938,20001853,11844375
94,12543439,16449642,11811282
95,13464813,17626895,12753248
96,12187401,16232522,11483216
97,9923095,16885247,11344775
98,12095302,15289700,13521872
99,11247591,15632721,13159723
100,12024310,17405561,12610008
1,144507506,13298385,56238017
2,26252607,15813469,17227792
3,10728492,13363961,12426048
4,6712378,14381110,10323749
5,7417591,14644307,10326089
6,6949442,14591141,9903798
7,7143881,14982232,10067726
8,7412580,15712609,10035471
9,8298239,16302422,10176215
10,8849071,14840420,9735231
11,7990559,16064351,9866006
12,7680735,14403839,9892532
13,8236354,16235490,9886547
14,8208911,14961436,10078549
15,8472411,14717467,9869845
16,8112430,14672763,9884949
17,9733376,14670176,10699790
18,8117561,17253937,10032450
19,8604733,15378927,10045597
20,10176471,17376061,10587337
21,10478198,17268818,9870915
22,9575495,15621937,10003391
23,10554490,17608239,9906618
24,8753636,15110718,9828378
25,9412049,17382006,11342207
26,9436833,17099750,9732641
27,9630141,16553328,10288961
28,10367699,16900315,10580518
29,10421662,16390978,10287799
30,9119577,15142192,10198095
31,12897257,17478695,9861021
32,10333626,16431309,9996538
33,10090315,16771962,10137957
34,10770109,16424851,10616187
35,11149774,18018500,10249880
36,12762036,18036566,10219510
37,11210545,16952565,10777845
38,8967025,17458393,10428198
39,11733319,16573071,11380228
40,13706875,19131076,9537443
41,9250495,14922555,9963454
42,11962599,17354744,9840373
43,13109257,17752837,10356061
44,9146458,16078175,10974220
45,10691138,16378757,10608990
46,9223536,15469919,10491389
47,8840353,15444633,9757291
48,9898856,16382381,10422251
49,9039987,17062001,11122469
50,11746230,17924319,10108186
51,11590273,17220835,10763616
52,11909890,17075298,10302504
53,14352834,20315877,10448028
54,9499996,15662520,11090725
55,15209001,19945936,10910257
56,8872574,16141875,9979260
57,14943553,18539512,13390761
58,10241697,17105401,10713311
59,10777756,16104565,11484677
60,10170492,16586563,11536288
61,10234159,15012814,9861251
62,10621487,17572702,10597830
63,12839021,19048914,34538357
64,9142861,16456189,9323403
65,8820722,15147970,10223341
66,12133338,18187564,10796080
67,10394743,17753670,10156543
68,10821715,16323523,10246639
69,15340604,19215581,10505299
70,11767960,18234294,10837982
71,15206979,20226701,10266795
72,13989248,17317124,10231432
73,9765664,17515028,11363082
74,12821501,17610267,10458266
75,15841183,18640616,11218227
76,9552303,17149009,10209469
77,20341927,21760022,10686039
78,15201857,18932063,10524621
79,9748979,17634025,11423223
80,12505937,17173891,11533505
81,14836081,17989138,11153433
82,17113105,19625202,11632670
83,9884748,16196698,12869771
84,10224322,15235390,12148900
85,12825872,18686481,10794831
86,17003069,18244153,10258494
87,9086309,15180493,11744663
88,10283047,17606601,10556905
89,15912836,18739766,10935627
90,18082195,21181138,10676991
91,13504636,18947724,10453637
92,10186240,14846402,10870490
93,9852759,14853562,11404802
94,11848062,19196439,10717468
95,9178109,15528673,11116064
96,13137788,18605746,10664239
97,9361148,15406582,10449684
98,12798419,18550704,12009539
99,11614178,16870822,10967900
100,12256727,17688412,10384421
1,143833535,13219533,56326297
2,28154242,16374261,18823055
3,11279845,14393737,12328516
4,6433728,14115914,10158243
5,6728984,14350730,10251038
6,7386808,14786035,10132708
7,7722626,15800848,9808101
8,7378363,16105225,9806094
9,7276240,14140852,10000642
10,7611825,16824286,9573090
11,8411719,16328266,9723516
12,7942726,16373409,9542369
13,8731718,16124754,10045036
14,8665878,15843966,9726568
15,8693578,15953631,10439019
16,9134322,16872239,10381812
17,8921422,16715263,9561682
18,8970145,16439696,9429640
19,9146087,15883814,9449184
20,8909527,16372504,9655808
21,9153990,14810108,9674716
22,10041447,17311077,10303164
23,10761539,16407124,9750508
24,10441242,17132401,9608231
25,9791971,16599825,9410199
26,10882488,16466043,10799031
27,10212335,17178993,9960921
28,9450814,17362850,10696470
29,8105815,14622035,9886585
30,9366205,15587080,11230723
31,8192456,17368700,9915225
32,10342296,17253716,10610220
33,8270326,14641778,9732845
34,7840974,14624787,10815281
35,10933244,16903345,10366893
36,8916229,15199311,10018361
37,8364524,14607453,9867516
38,9545692,15329269,9913400
39,8465008,16104257,10619256
40,12285605,18136013,9853677
41,12141736,16680646,9669365
42,10037936,14758671,9563454
43,9405630,15191864,11738717
44,12996006,19143147,10048413
45,9977917,15389676,10764244
46,12849456,16920645,10347984
47,10081474,16066544,9453128
48,9864475,16519292,10286748
49,12409612,18245075,9908440
50,8948063,15050111,9880734
51,12896005,17218210,9418887
52,9819592,14743750,9770234
53,11228925,15575592,11561309
54,9110387,17067419,10730924
55,9720522,14954812,9853948
56,9736222,15362968,11589733
57,9358651,17471456,10215092
58,9241930,16056424,11659631
59,10480102,16039173,11186944
60,12651960,17881479,11330478
61,8536108,14781597,9882608
62,9598573,15916694,31187530
63,11248874,16169933,10502455
64,17547512,20629772,9971983
65,12804168,17908580,10734114
66,13760944,17624542,10499244
67,8755207,15933318,13467999
68,9969289,15133491,10157906
69,10443246,17762403,10633219
70,9012829,15308617,10717571
71,12554897,17380823,11282577
72,9769288,16624499,10029991
73,12392300,18360708,11109016
74,9602747,15050423,11359798
75,14738217,18309545,10367431
76,10820991,15955473,10590124
77,10692569,16831340,9929031
78,10196054,16327602,10526613
79,10469646,16212643,11017754
80,10246852,16139906,10310215
81,14742253,18293721,10639568
82,9070436,17246585,10215216
83,9431000,16972308,10940909
84,10023118,15668500,11475670
85,8789563,15674501,10230686
86,9545448,16741066,9963621
87,12982020,17863344,11817685
88,10800731,16907414,10330005
89,9197607,15412857,9973474
90,13587944,18607118,10473008
91,9502188,15963416,10242767
92,11031556,16419024,11560127
93,11461123,16906687,10613900
94,12411476,17129809,10514553
95,21112251,19511524,11255575
96,11201198,15583276,10775152
97,16734702,17599986,11796223
98,9848661,17483764,10981341
99,23072987,19505555,12008400
100,12146120,17861256,11540064
1,148337098,13916877,65519423
2,28661391,15768788,19992917
3,12861372,14922504,13535549
4,7610245,14770603,11159774
5,7703734,14618143,11069509
6,10235008,15873747,10914194
7,8963126,16904448,11104624
8,9730684,16511906,10680711
9,8664002,15024277,10739859
10,9328059,17184686,10916032
11,9560273,16503395,10797694
12,11444756,16543797,10744106
13,10362532,16616284,10831319
14,10292752,16525194,10445634
15,9554548,17415150,10779603
16,9641927,15456628,10756919
17,9983623,16355831,11214781
18,9517481,17425288,10922186
19,9815899,17235344,10506213
20,10635068,17507502,10629440
21,11408271,17321053,10626273
22,10754336,17471994,10776959
23,11980378,17541409,10719777
24,10876095,16316376,10706060
25,11718656,16261247,10868605
26,13210607,18355460,11740735
27,11418351,17680647,10779139
28,12198862,18565329,10699054
29,10311813,15300781,11289060
30,12004445,18458645,10690864
31,10464083,14848149,11017325
32,11773428,18164778,10834927
33,13610338,18951398,10632941
34,11256037,17508275,12618263
35,10026033,15432004,10831996
36,11784706,17743352,11533621
37,12489020,17551560,10632827
38,12888206,17889414,12910467
39,10508732,17620791,11553963
40,14742342,18889511,11922654
41,9827322,15370359,11496850
42,12546783,18693949,11399154
43,10016046,15588418,10520970
44,16291409,18688986,11588326
45,12868299,17718407,11427047
46,13556993,18889943,12491025
47,14023147,17734625,11509472
48,17907953,20546491,11010787
49,10470966,15896720,11862809
50,10256553,15612280,12278961
51,9510097,17730412,12112493
52,13880916,16210975,12090648
53,11638854,16249141,11703215
54,10929033,15988222,11433597
55,12338533,17656217,10813175
56,14273585,18152722,13016423
57,11157879,15743637,11931021
58,18217651,20625305,13229881
59,15516356,18500313,11052950
60,10465724,17764523,11983621
61,10352519,15750315,11057989
62,10724204,17384258,30429624
63,13062994,17952148,11151725
64,14835642,17999498,12956623
65,14104858,17255831,11389909
66,13882309,18561871,12611630
67,10845736,17734591,12952127
68,11318602,17912624,12312107
69,15339252,18163784,11185219
70,17192989,19913337,12480764
71,9870639,15949856,11151780
72,9866406,15896451,13837883
73,12141505,17742412,12235270
74,13640887,17375608,11521058
75,14636470,18335934,12123720
76,11463948,15928535,11873346
77,11127898,18208736,11117457
78,10903072,16907823,13072130
79,12387966,18521284,13365644
80,12066847,16387292,11945417
81,12843965,17931652,11014180
82,11434333,17622683,11604484
83,16812109,18612953,13981889
84,12189936,17734527,11200657
85,21232357,21877610,12845909
86,15263266,20603984,11489165
87,9676858,15939010,12809170
88,20923018,20204343,11692113
89,19743338,19342614,13196225
90,10076846,17099511,12975395
91,10892432,18029164,11470410
92,10640547,15650692,11330744
93,10726897,17540117,12311906
94,11449731,16270134,11407412
95,11085609,18099012,12367311
96,10774437,16872085,13044384
97,10796973,16216082,11339379
98,11309425,16457809,12435898
99,10540617,16264646,12295605
100,11280692,16188142,11578647
1,143970941,10452609,60866727
2,27366067,14976037,19023460
3,11452993,15105447,13222321
4,6933110,14935010,11138140
5,8485657,14878769,10988054
6,7631338,15282061,10698046
7,8428887,16147408,10628962
8,8009137,16610725,10905043
9,8087706,15473743,10744544
10,7736415,16286026,10559107
11,7809711,15130435,10644927
12,8480830,14996028,10300658
13,8133057,16644487,10493534
14,8628115,15189228,10270620
15,8314331,15374279,10656824
16,8498046,15141975,10303123
17,9097731,16138142,10172152
18,9526628,16874861,10759873
19,9765904,17351804,10450124
20,10005508,16750641,10312553
21,9502292,16892887,10465349
22,8756300,17818932,10138345
23,8331936,17711158,10355992
24,10300509,17192272,10486797
25,10944550,17844849,10234069
26,12175167,18631675,10359300
27,9162818,15740207,10677350
28,8678252,17970125,10356319
29,10673082,18002639,11011082
30,10565061,16857819,11011255
31,12097225,18719325,11626690
32,10654131,18032134,10803921
33,10463145,15185986,10290873
34,11841807,18364581,10759450
35,11019703,18734794,10711932
36,9825152,15366363,10142677
37,9425429,15587833,10612183
38,13575202,18468477,10479475
39,9903115,15756011,10720870
40,12044710,20294405,10991084
41,9671097,15309600,10568607
42,9336439,16357064,12073613
43,8787984,15657652,11402509
44,12631351,19129316,10832179
45,10338268,15685284,10718000
46,10536593,16111929,11328145
47,14754884,18366409,10543815
48,11811817,19312118,10299278
49,9401219,16713287,10979597
50,11958352,18832323,10364847
51,9847735,16897556,10610210
52,10476232,16963531,13715951
53,9269129,15621093,10411589
54,10543070,16712159,11623188
55,9366223,16508858,11482456
56,9792756,15320354,10650633
57,9267163,17978829,10456704
58,9685229,16656472,10645974
59,13266899,17765896,11173072
60,9248685,16226610,11237132
61,9617067,15957440,11892692
62,13276529,18497253,10524260
63,12232631,19031343,11126863
64,9722938,16572897,10572064
65,14923688,19377119,10911320
66,13390810,18395677,12616870
67,9937081,17489745,29335526
68,11856266,16829696,10851631
69,10934327,16043024,10725406
70,16806546,21057377,10953863
71,10013169,16858132,12092354
72,17842419,21988085,10769735
73,12471028,17108590,10888728
74,11171264,15969378,11634433
75,17177514,19785789,11740966
76,10509343,18345314,10951896
77,9283979,16179585,10684428
78,14908715,18758287,10955089
79,15179093,20250026,11088545
80,12758711,16589902,12847920
81,10745050,17971330,12145773
82,17103519,19800989,14313312
83,8918991,15252637,11130603
84,17094797,19276636,11231974
85,9998813,15681013,10812506
86,11362978,16287119,14490938
87,9681818,17136798,10818788
88,19657051,21405504,11389658
89,10914846,17098256,10428291
90,9987684,18323593,10755793
91,11471126,18790006,11426370
92,14177084,17734447,11570521
93,18768217,20659737,11011254
94,12604443,17605482,11229993
95,11317225,16561480,10886563
96,9622388,15538595,12490431
97,10187338,18190424,10672651
98,19288602,20601335,11754407
99,19735157,22613843,10988960
100,12296215,17205796,13250290
1,144615438,10740593,59776039
2,27222768,14511289,18005254
3,11178309,13480670,13098857
4,6825220,14473010,11026898
5,7448963,15267987,10747862
6,7477346,16641741,10513830
7,8463781,15843208,10427138
8,7569010,14642663,10272108
9,7824413,15983775,10637949
10,8737050,16489458,10333686
11,8125370,15134884,10626590
12,8394121,16888375,10176938
13,9114642,16518608,10879722
14,8978282,15648407,10398912
15,8915365,14790868,10192560
16,8392349,15150521,10559778
17,9062168,16599310,10448312
18,8324994,17318936,10778869
19,9560706,18321650,10165498
20,10412843,17851749,10111189
21,8924364,15154448,10537991
22,9285606,15554208,9980196
23,11667692,18659798,10057608
24,10048412,17339556,10289062
25,9391301,16111777,10603085
26,11845315,18742639,10236323
27,10176629,16870345,10373663
28,12758942,19011499,10271858
29,9192332,16547783,10577350
30,8809877,14609515,10243614
31,10344361,17444964,10394340
32,10148583,15866509,11159112
33,10978028,15705220,10308880
34,8589778,15042032,10156778
35,8452526,14956716,10459001
36,13877273,17802333,10998036
37,10877855,18361959,10955654
38,10026801,18061360,12044294
39,12891909,17660443,10686397
40,13671165,20201059,10410255
41,13100897,18723179,10112694
42,9023996,17674258,10729583
43,13200848,16925999,10825429
44,9157792,17354733,12257754
45,11114250,17265768,11077748
46,8232893,14929844,10965422
47,10121558,17131708,10592349
48,9922475,16174982,11052216
49,12314777,17772537,10515147
50,9312091,16410813,10538123
51,12534642,18391880,10940002
52,9044907,16058479,11042782
53,9533791,15872050,10420757
54,11632759,16122600,12078511
55,9846927,15277194,10752688
56,10760933,17342495,11300118
57,9721123,15824401,10979183
58,15762578,21033669,11237432
59,10013361,16618560,10842578
60,14444166,17828073,10579988
61,10314838,17300634,9954557
62,9512198,16588946,34090739
63,17850094,19755920,11280260
64,9706031,16510211,10941736
65,10745242,15727799,11959957
66,16893001,18264037,10883975
67,9626521,16187635,10706143
68,12407229,18321687,10685593
69,9412677,15433593,10716611
70,9456900,15058471,10728770
71,9734957,16155328,10390670
72,15943147,21551567,11396709
73,15041160,19936969,11553467
74,10698387,17593640,10619466
75,18833269,20724725,11899058
76,11169671,17286223,11662685
77,9421296,17235931,10146653
78,10996330,15345353,10552968
79,15188311,19341275,10651522
80,10489089,15581756,11869876
81,13078558,18554269,11954653
82,10071025,17712730,10770905
83,10487441,17707174,12634126
84,14055140,18186747,10994969
85,10259372,15690071,11306662
86,10590591,16598045,11410803
87,18885881,19490306,12875050
88,10922139,17678661,10479408
89,10214299,16113361,12067339
90,14541379,18682585,10553332
91,11111965,16905021,11248863
92,9593006,15634281,10592872
93,13267582,18212228,11956322
94,11524253,17716933,11354846
95,9473988,15759855,10853170
96,11804768,18088751,12638917
97,13765615,18187057,10778076
98,17136076,19788212,10950554
99,10124561,16902567,10646274
100,13044146,17826687,10960760
1,146303517,13257476,60495733
2,27954615,17309701,18804335
3,11152159,14848087,13553898
4,6870487,15275376,11545262
5,8221090,17047930,11253234
6,8238062,16321848,11291572
7,7307407,15876419,11013637
8,8062473,17094069,10860997
9,7852949,15261106,10899936
10,8627911,17397549,10907775
11,8665866,16008686,10890533
12,8889771,17506831,10727973
13,8408968,16792222,11132379
14,9399238,17649775,10936156
15,8644567,17596632,10800662
16,8409571,16017524,10753247
17,8094298,18092048,11050139
18,9771187,18529162,10621978
19,9405043,16241923,10616335
20,9509886,16009706,10840326
21,9780204,18744237,10770779
22,9831933,18459881,10718724
23,9542517,17273102,10723785
24,8445469,14994060,10583230
25,10036268,16873085,10559869
26,10304462,17638237,11605071
27,10527004,18612335,10608529
28,9347145,15899496,10451854
29,10721886,17368070,10668929
30,12983095,19075823,11929042
31,12828597,19002448,10512079
32,9818080,16051986,11473962
33,11034457,17987406,10798142
34,11409516,18573073,10951734
35,11962998,17510057,10884787
36,10984605,18558536,10790884
37,13433495,19723942,11174069
38,14319865,20186568,10867483
39,11580400,18652029,10747845
40,10494733,18186876,11257295
41,13196921,18541370,10945590
42,13096689,18652702,10716093
43,9611814,16882605,10818529
44,13899441,19453398,11134050
45,10005266,15750134,11872633
46,13343844,18838647,12355625
47,13720913,19292368,10926840
48,13207436,17228011,10989351
49,12081541,17521409,11178852
50,11930343,18566925,11445661
51,9353963,16342768,11203223
52,9434487,16094699,11145965
53,12014168,19108202,11482237
54,12542439,19036765,11137910
55,17352989,19465924,12294835
56,10349082,16163292,10987353
57,9909436,16911638,11111841
58,12350318,18498475,10510420
59,10914709,18083552,10485723
60,9897439,16169738,10984399
61,10808107,18516965,10859756
62,10486381,16873919,11215998
63,10585566,18226354,41497288
64,13096740,17370188,11248295
65,15848750,19675094,11038350
66,17011340,18670510,11413071
67,10140202,16200528,11815108
68,9671420,17420492,12185616
69,14621972,19495172,11237520
70,15436553,19413071,11385450
71,12827325,18868499,11256742
72,13855829,18575909,12244001
73,13209705,18667275,11191388
74,9956154,17790552,11073652
75,17690530,19771299,11069735
76,11121895,18280900,11169277
77,10659832,17642653,12529199
78,10700991,18386468,11312052
79,9898337,17395899,12631824
80,13696905,19962641,11222703
81,10142081,18170565,11252894
82,13250927,19053509,11495812
83,14227022,19427690,11937278
84,13839328,18989355,11194530
85,9189430,16221919,10681645
86,14375794,19340802,11446137
